timestamp,well_id,SPM,PPRL,MPRL,PRLR,SCA,pump_fillage,LVI,sb_friction,TDS,gearbox_temp,rod_stretch,FLP,stage,failure_event,label_24h,label_48h,label_72h,well_fails,rolling_anomaly_24h,MSI
2025-12-01 01:40:00,PDO-AML-003,5.590156245071986,20024.895467133974,8169.217375154849,11855.678091979125,12.107808089615462,96.72256947417014,0.07577189384532207,0.2827430841499233,0.0395252773527018,58.39753903752248,1.0725122253512576,10176.101588653819,0,0,0,0,0,0,1.6775923962618846,0.14682917705936632
2025-12-01 01:50:00,PDO-AML-003,5.481431735071211,20405.5785139632,7947.500295753782,12458.078218209417,12.76276502275702,97.68784323751731,0.08432455140699961,0.3028129991724755,0.05513740956898411,60.53539073133685,1.0600183954893652,10273.81834097344,0,0,0,0,0,0,0.41730629145117765,0.18683532160813152
2025-12-01 02:00:00,PDO-AML-003,5.611477409825037,20019.20930914665,8179.7520692897215,11839.457239856927,12.125039659523654,97.37924580941801,0.10840947574088133,0.3132739054780863,0.0603717187271816,60.79419695003579,1.064263794437773,10174.992076793256,0,0,0,0,0,0,0.8477128869507771,0.23663484282387365
2025-12-01 02:10:00,PDO-AML-003,5.536787013572112,20552.61734627383,8327.658045457993,12224.959300815837,12.58249690553831,95.08638148391023,0.08803592161437651,0.3108734834035298,0.0485138276743135,62.945903661412466,1.065127438301894,10231.774202419252,0,0,0,0,0,0,0.4436926638302968,0.18675872347756386
2025-12-01 02:20:00,PDO-AML-003,5.563645804544916,20267.789037191676,8234.632213357612,12033.156823834064,12.36849993249429,98.82887547110101,0.09528364910623634,0.30808587447329905,0.06992852423944353,60.58649028091066,1.0747578843097843,10033.431446277953,0,0,0,0,0,0,0.14110799698676169,0.22562119871670655
2025-12-01 02:30:00,PDO-AML-003,5.662696828337202,20723.12563353372,8107.458355514671,12615.66727801905,12.997634362235745,94.18308322711236,0.08826471091405481,0.3246091061350339,0.06845747760701583,60.39669613576037,1.0922216526385775,10088.831885748414,0,0,0,0,0,0,1.0529888889104264,0.2172084626172311
2025-12-01 02:40:00,PDO-AML-003,5.592910066676316,20287.026567472425,8307.601547464976,11979.42502000745,12.351487498439052,98.51890830784633,0.0888897297526501,0.31779124882297993,0.07611460661381304,60.8907376202027,1.0866136058582578,10206.99648580027,0,0,0,0,0,0,0.6526814197324893,0.22510541158868014
2025-12-01 02:50:00,PDO-AML-003,5.586443099559038,20586.034769477665,8088.16296593939,12497.871803538274,12.8993287065494,96.4437109006655,0.09018315484606548,0.3117660170872114,0.051920586555867496,60.70450396647974,1.0736467758146007,10139.896317594346,0,0,0,0,0,0,0.2928501991821067,0.19495165037341056
2025-12-01 03:00:00,PDO-AML-003,5.6207987393959264,20523.296997226433,8156.718298609752,12366.57869861668,12.800105693585179,96.7552563543826,0.09333625114496044,0.3168686935519629,0.06316667811515028,62.62976791174533,1.0681262599035697,10218.206110438703,0,0,0,0,0,0,0.4270678983848128,0.21604351626038318
2025-12-01 03:10:00,PDO-AML-003,5.607000166899395,20385.965568367148,8189.558868315264,12196.406700051884,12.630419061525009,96.87037682536953,0.0872701700308965,0.3042560371885574,0.04470852096915988,59.8646448435414,1.0584307306669178,10147.204235366478,0,0,0,0,0,0,0.45656437614001993,0.17793332055697136
2025-12-01 03:20:00,PDO-AML-003,5.585140129426061,20324.529531224627,7947.55108262817,12376.978448596457,12.843443355928443,96.95154154359113,0.10943317452214923,0.29956415113675716,0.07878823884466767,60.84197419028817,1.0889415553605655,10286.922441491864,0,0,0,0,0,0,1.090852230483985,0.2590801304647618
2025-12-01 03:30:00,PDO-AML-003,5.633426447788171,20382.892924299744,8298.20432972846,12084.688594571284,12.565376851176554,95.24950773583373,0.07854743202533675,0.30912302258120383,0.06767430855870052,61.200784021437016,1.084566649337619,10312.606315078343,0,0,0,0,0,0,0.6277598938985754,0.19456400624363873
2025-12-01 03:40:00,PDO-AML-003,5.732024311572379,20622.392679731733,8061.1739380936415,12561.218741638091,13.068433349651418,95.37625031028395,0.10221431017512916,0.3063534740136017,0.04987397483342288,62.2177219853087,1.0567105880915721,10402.280851985986,0,0,0,0,0,0,0.45364033348122745,0.21119052232847915
2025-12-01 03:50:00,PDO-AML-003,5.675156776643534,20475.86553552663,8216.442845800551,12259.42268972608,12.752741447750246,96.56105956228974,0.09687336186347213,0.3122121024702273,0.06315374712823406,62.06545781811777,1.0654466686447064,10270.881412608594,0,0,0,0,0,0,0.3626874875248858,0.22049932406072809
2025-12-01 04:00:00,PDO-AML-003,5.654798517344756,20687.61364119877,8064.051393905482,12623.56224729329,13.171457470162471,97.18514492234301,0.07397173350513468,0.32620356951762075,0.07917281936689827,61.94203374327629,1.0708063648957662,10462.856521671154,0,0,0,0,0,0,1.670458358993203,0.2069519978418552
2025-12-01 04:10:00,PDO-AML-003,5.649223906162311,20456.747973376343,8080.151365625489,12376.596607750853,12.90811102027889,97.41528162118018,0.06917819590201899,0.3289679731917889,0.05259210233163177,63.0327673272942,1.0659694933104062,10210.881963675085,0,0,0,0,0,0,1.8285299726429876,0.16350934398854808
2025-12-01 04:20:00,PDO-AML-003,5.679427509340681,21025.574263258302,8340.740721643862,12684.83354161444,13.25739507282917,95.4814536734688,0.08924010798294225,0.33551150943799135,0.05709814389077668,60.85013429475301,1.06577797280978,10170.478850989475,0,0,0,0,0,0,1.228271218857613,0.2069537144883331
2025-12-01 04:30:00,PDO-AML-003,5.673636667054879,20370.585718984927,8017.506454513071,12353.079264471857,12.915868813953228,98.85188066075959,0.08553942321499931,0.293321168550045,0.0638791053411428,61.07073211758524,1.0565379727348359,10259.824602707175,0,0,0,0,0,0,0.9802518921534661,0.19744891856691163
2025-12-01 04:40:00,PDO-AML-003,5.602200020557251,20518.55666967654,8274.739820554703,12243.816849121838,12.80789672895758,97.75526359320122,0.09954104318446849,0.3104441629975777,0.04557516046515146,62.10874280906175,1.071065173579204,10338.666596432662,0,0,0,0,0,0,0.32580968204967564,0.201392630824707
2025-12-01 04:50:00,PDO-AML-003,5.672699616591169,20577.09007652464,8292.271738173644,12284.818338350997,12.888668579480443,96.64664972896942,0.09833660829749803,0.32807411325109725,0.05368358175767804,60.252866045908775,1.0683870662848463,10161.268005664586,0,0,0,0,0,0,1.0226902202122434,0.21435603656047125
2025-12-01 05:00:00,PDO-AML-003,5.651969511658087,20656.89698624323,8204.62093795725,12452.276048285981,13.059950174623962,96.6975428747,0.0969944559981001,0.31646809313088287,0.057245415239246485,62.07741848838499,1.0845348171686946,10414.336280941487,0,0,0,0,0,0,0.44793637697776484,0.21437294751128871
2025-12-01 05:10:00,PDO-AML-003,5.736858499990265,20589.27048542549,8330.44486953664,12258.82561588885,12.887600464404837,97.76846578870958,0.08006324524686145,0.31707995545473255,0.0695465978193908,62.66764462848572,1.080040422190896,10179.3269107693,0,0,0,0,0,0,0.7525667421905842,0.20191255100021047
2025-12-01 05:20:00,PDO-AML-003,5.641913815706267,20632.623364087533,8225.867463069835,12406.755901017697,13.022245508389865,96.67291431634132,0.12596899251703517,0.33776960254786104,0.03159644592837774,60.78057275570255,1.0895664796468036,10286.490325660898,0,0,0,0,0,0,2.331097089662996,0.23427111779580806
2025-12-01 05:30:00,PDO-AML-003,5.716148891158896,20623.3253631833,8429.930839511771,12193.394523671528,12.790324720307776,97.49215191882902,0.08207993599226387,0.32203186092682745,0.06424454789785097,62.13290353159486,1.060520938456818,10222.4909901828,0,0,0,0,0,0,0.8093794813941627,0.1995437898590645
2025-12-01 05:40:00,PDO-AML-003,5.596558894659425,20482.905205667044,8268.455158352699,12214.450047314345,12.829502750599161,96.81100949539285,0.1004613813239683,0.3093329780427349,0.05626891510733913,60.26653827175241,1.07799992024982,10207.952208898452,0,0,0,0,0,0,0.4120276876824238,0.21656654779075407
2025-12-01 05:50:00,PDO-AML-003,5.670458768215111,20450.17430450081,8189.808609288563,12260.365695212247,12.870295756394553,96.01329910047932,0.10971710120659903,0.31203738264853637,0.04596108377532997,61.166518262572694,1.0647307179166112,10235.004192771074,0,0,0,0,0,0,0.6235195989817456,0.2190184126647611
2025-12-01 06:00:00,PDO-AML-003,5.619397861268231,20697.04055021398,8168.986151085879,12528.054399128101,13.17758596761853,96.1074020376498,0.11407494058667368,0.3169615627996484,0.0649591104781346,60.82271824434344,1.0749406572047246,10384.769291082039,0,0,0,0,0,0,0.9582900708163156,0.25346647400592437
2025-12-01 06:10:00,PDO-AML-003,5.610944194141771,20487.56671884415,8296.23030410265,12191.336414741501,12.799662816692305,95.03519992712766,0.11012828516162637,0.3259654898729236,0.0409341699883409,61.77122959862059,1.0530750504079613,10200.728088076903,0,0,0,0,0,0,1.1714249146271218,0.21635487231688863
2025-12-01 06:20:00,PDO-AML-003,5.693609272957403,20646.55635404668,8262.443167283773,12384.113186762906,12.985493934277994,95.7535560119973,0.10154826101123872,0.2990087448611287,0.059500824315418886,61.56296715021992,1.0743713898172558,10368.8993070881,0,0,0,0,0,0,0.8428236267097449,0.22071499212794646
2025-12-01 06:30:00,PDO-AML-003,5.604403661240539,20332.694615499076,8394.257319051458,11938.437296447619,12.506141274386446,95.64432462986817,0.06293255779660648,0.3102066647740608,0.060329958904322335,62.01989976924097,1.078011075846944,10446.621324395577,0,0,0,0,0,0,1.1657216307159757,0.15885995319903295
2025-12-01 06:40:00,PDO-AML-003,5.6455621364321,20343.718597090803,8500.405677033048,11843.312920057755,12.415813130884043,97.34926488800669,0.09709713578129263,0.3031454579599852,0.05562249392491933,62.20020896535476,1.0698748456848102,10396.347157847691,0,0,0,0,0,0,0.5132239387494872,0.20867732607279896
2025-12-01 06:50:00,PDO-AML-003,5.615966466578247,20667.90206305563,8180.842908236098,12487.059154819532,13.099978894251045,98.03201925950648,0.13313613641569838,0.3188974464295853,0.055103694377667455,61.49715665169947,1.0750748641307202,10273.123869597219,0,0,0,0,0,0,1.5731440965033598,0.2729798722867818
2025-12-01 07:00:00,PDO-AML-003,5.669153658960683,20668.8663617695,8213.216918894643,12455.649442874856,13.06202085159428,97.17393567140853,0.09542216782189561,0.30581041182358376,0.06643854249028282,61.56613938877941,1.0776293782226234,10257.381851942173,0,0,0,0,0,0,0.30470459057508836,0.22119303121014935
2025-12-01 07:10:00,PDO-AML-003,5.661227651349318,20539.718014616526,8443.351929574335,12096.366085042191,12.700479221038568,97.2943537884068,0.08421266797869512,0.30813987571500423,0.06217136770212224,61.635122125859354,1.052201011986624,10163.278008875104,0,0,0,0,0,0,0.5137803165295094,0.19666836491875808
2025-12-01 07:20:00,PDO-AML-003,5.536797746030123,20883.931083008472,8100.935767499954,12782.995315508519,13.37854694386418,95.8612780883389,0.0928821477635712,0.31935144487655465,0.07606368039314881,60.7969395477564,1.0825279801186132,10218.592156082537,0,0,0,0,0,0,0.38502402919740214,0.233526336134158
2025-12-01 07:30:00,PDO-AML-003,5.6774966438093015,20619.834412040847,8196.963105983039,12422.871306057808,13.005434591111623,96.14871313968607,0.11344350385887338,0.32582629145644093,0.05518384981046625,60.364112490016964,1.078773331248698,10224.967227407655,0,0,0,0,0,0,1.243366323196672,0.24117291367318738
2025-12-01 07:40:00,PDO-AML-003,5.609068646030392,20362.69157321883,8398.995015334767,11963.696557884065,12.51481101363244,95.53907692173041,0.10522609135373749,0.31511479049195723,0.036956619974080576,62.39100920935947,1.0513089080811744,10359.006611039717,0,0,0,0,0,0,0.4707192333776796,0.20049347294015873
2025-12-01 07:50:00,PDO-AML-003,5.736749908650724,20695.895323386852,7814.092889796063,12881.80243359079,13.452358413266275,97.15169172321919,0.10474739786998896,0.31526665043115265,0.04213186480060781,61.42641919045149,1.0626554754561324,10427.359277787007,0,0,0,0,0,0,0.4551432681719675,0.20705556949114098
2025-12-01 08:00:00,PDO-AML-003,5.677115343779451,20578.93253749377,8284.402267671128,12294.53026982264,12.80348899347591,97.52485621493172,0.10279426711404745,0.3188195979379268,0.06136232091211188,62.509646178112284,1.0701354333253013,10118.626892013031,0,0,0,0,0,0,0.5465021907128963,0.229535486985187
2025-12-01 08:10:00,PDO-AML-003,5.677007814950934,20522.857197010762,8077.685307592317,12445.171889418445,12.992013360823575,98.2036615345062,0.0868077233335842,0.32541240739477273,0.048291280466923055,61.45018420698548,1.0790978309932988,10261.961464834234,0,0,0,0,0,0,0.8759798877876415,0.186557402321696
2025-12-01 08:20:00,PDO-AML-003,5.507555154413836,20850.121840158215,8339.98770135912,12510.134138799096,13.023624723573699,97.13944235680793,0.08196808813761342,0.3019706300740894,0.04381615048551898,60.44990970732557,1.0844177444990937,10313.481931602972,0,0,0,0,0,0,0.9483398466439887,0.16820977032918835
2025-12-01 08:30:00,PDO-AML-003,5.708619210268022,20450.620288219245,8089.457463597549,12361.162824621697,12.8606102780657,97.35576209343381,0.09054332234911543,0.3251216094140878,0.047593530596262305,62.34771699115706,1.0644277585461814,10125.585601844643,0,0,0,0,0,0,0.7196128478421513,0.19182604884828233
2025-12-01 08:40:00,PDO-AML-003,5.619789735938032,20816.785404986706,8317.883748150281,12498.901656836424,12.976555005329905,95.67764341793696,0.09756187829987625,0.3385598643774293,0.08286549207787564,62.26264497175912,1.0832469251053198,10136.283942230322,0,0,0,0,0,0,1.2167360550449513,0.2545391216812611
2025-12-01 08:50:00,PDO-AML-003,5.5466807745753925,20301.060988055353,8430.630528243348,11870.430459812005,12.313268945331979,99.00571795488581,0.10273955936262016,0.30803622505341877,0.05770615967004821,61.14500238153884,1.0919316338293554,10249.146317648265,0,0,0,0,0,0,0.5090425862221151,0.22238396732371
2025-12-01 09:00:00,PDO-AML-003,5.6233397630385795,20121.968497239974,8380.994843662023,11740.97365357795,12.177799658637854,97.26806320472305,0.09044463249138755,0.31438890752005094,0.04299483556777329,60.30538571342971,1.0657553855897046,10344.466760115623,0,0,0,0,0,0,0.21156299616640242,0.18427919034254348
2025-12-01 09:10:00,PDO-AML-003,5.666471819937811,20539.47779641524,8425.860007040576,12113.617789374666,12.520116374931394,96.8977143646297,0.11724665017209869,0.31544358326847055,0.05181668994793005,61.69945431356053,1.0690600826260386,10238.269107300379,0,0,0,0,0,0,0.8708373946320045,0.24039861559993286
2025-12-01 09:20:00,PDO-AML-003,5.51901851797147,20542.70939415625,8283.400282471162,12259.309111685086,12.653418212152124,96.45445150083262,0.08828704276306534,0.3071223319271288,0.04435350058102399,59.63022956415987,1.0719896204264616,10225.734916688609,0,0,0,0,0,0,0.5285649437101432,0.17966905223900825
2025-12-01 09:30:00,PDO-AML-003,5.643987392568951,20074.198581424986,8103.564859867441,11970.633721557544,12.349907421604554,97.15203490611889,0.10624890020178523,0.31901475853264477,0.05495344430137744,61.101556179194,1.0604442634722715,10024.794166484246,0,0,0,0,0,0,0.6502835720829097,0.22805098375807809
2025-12-01 09:40:00,PDO-AML-003,5.570025197201032,20236.32339588838,8217.667743503634,12018.655652384745,12.368196434044256,98.63708931996888,0.09538976073671405,0.2963567665522993,0.049061576023102696,60.27122832580675,1.0903274728519847,10121.314346948688,0,0,0,0,0,0,0.7645556629488179,0.19605307709099187
2025-12-01 09:50:00,PDO-AML-003,5.5522074022951085,20344.491608154127,8069.517177129685,12274.974431024442,12.600414705910811,95.96741763258349,0.11839075713237843,0.32601717363395677,0.03902415162372619,60.887259398912974,1.0680326387593435,10251.193291254174,0,0,0,0,0,0,1.3848326970913116,0.22810134396799256
2025-12-01 10:00:00,PDO-AML-003,5.553119986285058,20333.513647553747,8250.604364647632,12082.909282906116,12.381961742432862,94.90015839723809,0.09295916633755229,0.30808538201795194,0.054008549192170616,60.51064976986486,1.0520956102356713,10222.9269937286,0,0,0,0,0,0,0.33392677104284757,0.20078056968523617
2025-12-01 10:10:00,PDO-AML-003,5.527009139546763,20474.579167604224,7990.719047666098,12483.860119938126,12.764367911187064,98.73496192578455,0.08486896812269727,0.32697867142272896,0.058207924795790365,61.482423780865766,1.080401378275376,10087.765413032459,0,0,0,0,0,0,1.0060534297949693,0.19662605827674795
2025-12-01 10:20:00,PDO-AML-003,5.5708372388816665,20387.18447893445,8234.36713237562,12152.81734655883,12.407957200053987,95.02552575424838,0.09261020153667746,0.32631603192126274,0.05387572903091525,59.69546081056275,1.0828446990131573,10047.915886938237,0,0,0,0,0,0,0.68540240228383,0.20404827606386555
2025-12-01 10:30:00,PDO-AML-003,5.56665238201462,20239.032885645942,8123.414236343512,12115.618649302429,12.33319827846388,95.29834423507353,0.09124903868781765,0.3153922706545733,0.03973053765965813,59.763253063991925,1.076931908461203,10252.829914421003,0,0,0,0,0,0,0.2352340227425022,0.18104770393703704
2025-12-01 10:40:00,PDO-AML-003,5.598634376141384,20221.004145893683,8028.83963958426,12192.164506309422,12.397564227784937,98.10531596521292,0.07490331305410784,0.29522449330804723,0.05642249130600249,58.82223083837298,1.0673288940585055,10230.193385432704,0,0,0,0,0,0,1.552597674786306,0.17086728421930567
2025-12-01 10:50:00,PDO-AML-003,5.609346755619431,20100.574056462257,8415.132030856901,11685.442025605356,11.891323376650123,96.50989587010224,0.0980314664810442,0.3147896864247502,0.049303779304726736,60.51224052098864,1.0640961734318446,9951.989318505686,0,0,0,0,0,0,0.1681099784635916,0.20551586810981726
2025-12-01 11:00:00,PDO-AML-003,5.518265740227285,20199.98206978406,8133.404474506468,12066.577595277591,12.221017444071492,96.55728447262368,0.08763513261934233,0.31693814108451746,0.05644733776793166,60.83965202948678,1.0688509295658442,10163.890362271339,0,0,0,0,0,0,0.434561574238047,0.19752548580376544
2025-12-01 11:10:00,PDO-AML-003,5.579605121257161,20357.054271467336,8278.475504482147,12078.578766985189,12.234414626440511,95.85416807003497,0.128563311360687,0.3159491182030029,0.060937443408304925,61.43481471047489,1.0685198313659996,10167.867383667503,0,0,0,0,0,0,1.2813029404367606,0.2718034534729496
2025-12-01 11:20:00,PDO-AML-003,5.463126137453414,20176.540342589124,8123.961055055174,12052.57928753395,12.152868676853782,98.59383062175579,0.09105886642525217,0.3314924415447948,0.05730066711706286,60.62765350724231,1.0647405483248602,9912.670510617907,0,0,0,0,0,0,0.9703384214062241,0.20787913504459443
2025-12-01 11:30:00,PDO-AML-003,5.54390262697647,20019.009961336018,8334.355940648347,11684.65402068767,11.766440856037,97.17394049156745,0.09086927862797695,0.3005914796071616,0.05919784231012642,59.2264138670847,1.0689044329684327,9977.37662497764,0,0,0,0,0,0,0.7531284913943226,0.20340298462703268
2025-12-01 11:40:00,PDO-AML-003,5.452019177524782,19966.380415543954,8253.95723313083,11712.423182413124,11.733060518070191,96.47009877194571,0.09728157429369859,0.2964622898428293,0.051964841852653355,59.32957840214718,1.065610441113586,9997.198349991255,0,0,0,0,0,0,0.8239846493827369,0.20384118253302655
2025-12-01 11:50:00,PDO-AML-003,5.470953237334573,20122.68284395266,8186.19424979166,11936.488594161001,11.987561878026886,97.24660842686565,0.08245268110857523,0.3149742694138481,0.05767816228705355,58.85104016097941,1.0646774341346086,9735.812617846237,0,0,0,0,0,0,0.539022360154469,0.1900257999723424
2025-12-01 12:00:00,PDO-AML-003,5.52072470617797,20014.434980475526,8132.486318580708,11881.948661894818,11.871351438710864,97.27618978484031,0.08635957462761974,0.2939090078626716,0.05377557392843604,60.03318574515013,1.0614226023497075,10178.29237591149,0,0,0,0,0,0,1.1761960775371647,0.18694436292480354
2025-12-01 12:10:00,PDO-AML-003,5.4479885005689805,19980.66908942108,7950.218801004993,12030.450288416087,12.024118773406329,96.51498987127584,0.10019480139006617,0.3157782067922182,0.05508641731439887,59.288063898973846,1.0812798651161604,9854.07586150643,0,0,0,0,0,0,0.3021760238201255,0.21724885810259015
2025-12-01 12:20:00,PDO-AML-003,5.500711630967431,19916.857497829347,8074.714229917504,11842.143267911844,11.788048907204413,96.76339894236536,0.0897893830479096,0.3117421533582557,0.06648758886718788,57.765291299832384,1.0704805137070479,10008.198833594646,0,0,0,0,0,0,0.25726830658859845,0.21403106676722608
2025-12-01 12:30:00,PDO-AML-003,5.398636569852641,19966.344487614162,8069.921276164389,11896.423211449772,11.805243121530621,96.33444296678425,0.08600479017551316,0.31405032635478136,0.050047854687230525,60.43441120041969,1.0703094400118405,10088.468834914991,0,0,0,0,0,0,0.37718937761002935,0.18625559100782085
2025-12-01 12:40:00,PDO-AML-003,5.427861031140893,19823.853047879442,8106.8128349684175,11717.040212911024,11.635983214655242,95.5336308283997,0.08914349875648125,0.3124399673695357,0.05673906164364931,60.11790553502739,1.069766552606688,9917.449878286006,0,0,0,0,0,0,0.24461739824806705,0.20054485971917527
2025-12-01 12:50:00,PDO-AML-003,5.481357730593556,19738.32168982604,7930.421266804566,11807.900423021474,11.700641338916595,95.05948757477094,0.10980690305344984,0.30718786641944157,0.08107099933452816,58.54424183344268,1.058128308967645,9917.130997526634,0,0,0,0,0,0,0.8097715517802497,0.26669315056980863
2025-12-01 13:00:00,PDO-AML-003,5.521427936858018,19784.639412195353,8091.753215582212,11692.88619661314,11.559817126010207,98.9680825266224,0.10604589852969823,0.3165152721349262,0.049120960479705954,58.29667160023258,1.0905348105586397,9781.103790726342,0,0,0,0,0,0,0.5597663550909135,0.22007943358913448
2025-12-01 13:10:00,PDO-AML-003,5.385136697148994,20017.5917459611,7796.218876929504,12221.372869031597,12.036767377918382,96.99360465167773,0.09999114136794693,0.30481349415968967,0.05995399425927609,58.846224997640626,1.0807711393437522,9985.866658769373,0,0,0,0,0,0,0.5511146819974804,0.22058727056650704
2025-12-01 13:20:00,PDO-AML-003,5.511232247074785,20031.93598538003,7835.577814566015,12196.358170814015,11.972564957105838,95.28416188851592,0.0835030903916382,0.32350765815967353,0.050618314744216644,59.52279052721487,1.059394293387904,9927.794853599798,0,0,0,0,0,0,0.9231876218653662,0.1846571935053044
2025-12-01 13:30:00,PDO-AML-003,5.440641862950051,19768.496910918984,8065.604679986911,11702.892230932073,11.452245832745415,97.19603433151494,0.08654012422059623,0.29414191954353536,0.05836483530016649,59.64719622724674,1.0912686764366255,9777.986187416978,0,0,0,0,0,0,1.1807036690411226,0.19416828547355675
2025-12-01 13:40:00,PDO-AML-003,5.531222461682297,20209.94096697123,7972.796692891608,12237.144274079623,11.983690892309282,96.33154578885977,0.0846660884807707,0.33005464119414685,0.06318088789270851,59.5113189118737,1.0506810196801837,9775.606925207596,0,0,0,0,0,0,1.162660063854334,0.20407488815637534
2025-12-01 13:50:00,PDO-AML-003,5.4000326724832055,20000.147649366023,7974.847545048223,12025.300104317801,11.747757013867899,96.47373817692734,0.09676888586552534,0.3179578075308844,0.06310635598222145,57.54440029279097,1.0745327515396383,9855.405025221173,0,0,0,0,0,0,0.2892882470080403,0.22237764332514046
2025-12-01 14:00:00,PDO-AML-003,5.3838588970429795,19863.555817922093,7783.6711261352475,12079.884691786847,11.790405540262697,95.47193021055165,0.0933263740251865,0.32762001517191885,0.07277462870358584,59.26251793765317,1.0640032071872436,9732.404081708344,0,0,0,0,0,0,0.7171290164986162,0.23207102198681673
2025-12-01 14:10:00,PDO-AML-003,5.418053428020034,19650.788434118902,7946.158168516275,11704.630265602627,11.368430684899113,96.34224497924515,0.08014531593837601,0.3162833965112226,0.03994560525708288,58.89004394422673,1.0581561973559457,9887.826648109656,0,0,0,0,0,0,0.69259978649305,0.1645469548328952
2025-12-01 14:20:00,PDO-AML-003,5.343791103031746,19868.07103476491,7880.036849917603,11988.034184847307,11.652467435340938,96.99360812442833,0.08864954254181932,0.33670636147696237,0.07708497361434688,58.387365125450565,1.0752853676887912,9721.635537406173,0,0,0,0,0,0,1.2713888409168252,0.23194313877836797
2025-12-01 14:30:00,PDO-AML-003,5.396594285960478,19614.96240278744,7953.302241165674,11661.660161621767,11.330066689681376,97.24106273892016,0.05795013308856203,0.3252511107831692,0.05004978407012692,58.550293756090895,1.0599381091493616,9759.941438340995,0,0,0,0,0,0,1.853369104225421,0.14259648608625028
2025-12-01 14:40:00,PDO-AML-003,5.38175212304281,19573.731863785655,7725.417627987555,11848.314235798101,11.465098906178529,97.44616472051592,0.05828352004624238,0.3342628730744286,0.05484080527410222,59.896544829280145,1.0634079272946322,9725.318926215296,0,0,0,0,0,0,2.166747357596255,0.15172709986232233
2025-12-01 14:50:00,PDO-AML-003,5.443780560332717,19669.12242490956,7908.943900081439,11760.178524828123,11.346246208245674,95.86867629746081,0.11834556923017296,0.3044012558842464,0.05157176312059343,58.088026018305875,1.0712178988540113,9754.553181306193,0,0,0,0,0,0,1.267951640932269,0.24161701513256603
2025-12-01 15:00:00,PDO-AML-003,5.390839118125325,19725.389622269005,7871.033025167423,11854.356597101581,11.456820370777349,94.49825675798978,0.10924100299583786,0.30246892272623754,0.07514274928979472,58.371831401330674,1.0766565327489102,9824.271768779254,0,0,0,0,0,0,1.0220902090653472,0.25673307106428034
